168,168,168,168,168,168,168,168,3.60889,1.92461,1.18386,-0.134033,-1.0141,-0.821434,-0.972221,-0.362877,-0.578934,-1.59566,-0.95372,-0.10054,1.2522,2.23766,1.9978,1.46253,2.00529,3.15742,3.45855,3.36596,3.02249,2.82716,2.81129,2.55334,2.64328,2.82318,1.90917,1.34083,1.68916,2.41535,2.47487,2.31834,2.19576,2.09214,2.55381,2.73192,2.74206,2.55863,2.2306,1.86333,1.72706,1.5,1.65125,1.76191,-0.754417,1.57408,1.57098,1.3933,1.45899,1.44576,1.77999,1.71384,1.75175,1.73853,2.0732,
168,168,168,168,168,168,168,4.1164,3.13273,1.99956,0.730591,-0.364189,-0.831573,-1.02866,-0.220901,-0.159599,0.254402,0.401245,0.104492,0.618607,1.76543,2.06966,1.97884,1.9969,2.20635,3.2597,3.33686,3.20943,3.08159,2.93739,2.67107,2.65521,2.58158,2.6424,2.01191,2.05644,1.29675,2.05467,2.54894,2.39286,2.26102,2.30864,2.3307,2.4537,2.52426,2.42945,2.23766,1.93299,1.65168,1.20945,1.62698,1.85098,1.60494,1.01102,0.837296,1.4074,1.47662,1.59481,1.74338,1.80908,1.89595,1.83466,2.02514,
168,168,168,168,168,168,168,3.89771,2.97134,2.0388,0.740723,0.0850906,-1.34966,-0.370811,0.880516,1.63315,1.49339,2.06349,1.57761,1.55952,2.07848,2.50131,2.2112,2.19885,2.86597,3.138,3.1702,3.23502,3.38316,2.95679,2.60184,2.64815,2.55688,2.44975,2.49118,2.38844,2.38404,1.91491,2.32848,2.40431,2.31835,2.29894,2.24118,2.16358,2.22134,2.12566,1.8986,1.56922,1.09655,0.60405,1.25617,1.86508,1.74736,1.50837,1.37875,0.670624,0.432976,1.44886,1.62655,1.76456,1.68607,1.70943,1.6702,
168,168,168,168,168,168,168,4.43387,3.41579,1.50486,0.615517,0.227509,-0.0731888,0.469147,1.89286,2.94886,3.17239,2.88359,2.39022,2.07054,3.52689,2.91931,2.31612,2.24426,2.88316,2.94092,3.13844,3.14639,3.20502,3.03969,2.58994,2.37743,2.33554,2.54585,2.48985,2.3082,2.26676,2.14021,1.88139,2.2478,2.16051,2.12347,2.11199,2.07936,1.9912,1.96957,1.70636,0.996475,0.379189,-0.0493927,0.810844,1.88183,1.79189,1.60229,1.33553,1.43299,1.39418,-0.0515823,0.164452,0.467369,0.536156,1.65475,1.73898,
168,168,168,168,168,168,4.55469,4.57671,3.99603,1.01234,0.38932,0.174599,0.443558,1.00352,1.91843,3.60669,3.67989,3.47488,2.6561,2.55643,3.7522,3.59348,2.37213,2.46031,2.83332,2.8999,2.8792,3.10934,3.2478,2.84039,2.5829,2.27821,2.306,2.34523,2.38624,2.38184,2.31393,2.18388,1.45723,1.98898,2.08422,2.24824,2.03086,2.00882,1.82672,1.83995,1.64153,0.79541,-0.134033,-0.992065,0.232811,1.85979,1.87213,1.80997,1.62963,1.57938,1.63184,1.54541,1.59921,1.91269,1.91932,0.564804,0.322762,
168,168,168,168,168,168,4.88713,4.54322,3.50175,1.5388,0.455467,0.946648,1.98324,3.11332,3.36949,3.791,4.10846,3.79233,2.7209,3.92592,4.05776,3.37919,2.9978,2.68607,2.39197,2.7434,2.80116,3.35054,3.08378,2.58553,2.19311,2.16843,2.22929,2.22487,2.38889,2.97575,2.48104,2.09348,1.56128,1.42285,2.041,1.62257,1.77468,1.77381,1.81878,1.89066,1.75661,1.13934,0.386253,-0.855377,0.188263,1.85361,1.92989,1.9947,1.82803,1.86111,1.78307,1.96825,1.85008,1.98678,1.88667,2.02647,2.03969,
168,168,168,168,168,168,4.11992,4.01456,2.06173,0.419327,1.09877,1.42767,2.02115,3.44973,4.13844,3.56481,3.14197,3.40565,3.72662,3.91181,3.6583,2.6918,2.71825,2.32761,2.33775,2.60361,2.88888,2.79276,2.50395,2.57804,2.24648,2.38227,2.36772,2.28218,2.34833,2.47751,2.07937,1.59039,1.13889,0.741173,0.847893,1.24338,1.81525,1.65299,1.66843,1.70415,1.58995,0.7985,0.00749969,-0.652115,0.373451,1.42989,2.00705,1.96032,2.05335,1.9762,2.30204,1.87831,1.94268,2.10361,2.14064,2.25043,2.44884,
168,168,168,168,168,168,3.95723,2.73764,0.996475,-0.130524,0.671959,1.97222,2.83378,3.80027,4.00044,3.97443,3.57011,4.22575,3.9859,3.63934,3.46603,2.8351,1.94753,1.85273,1.93387,2.46296,2.69444,2.01057,1.74074,1.36729,2.32451,2.22488,2.17636,2.51102,2.26984,2.38712,1.11023,-0.183861,0.00485229,-0.642853,-0.315697,0.94577,0.863312,1.27425,1.45062,1.71341,1.72488,0.990311,0.0652695,-0.466492,-0.248222,1.00087,1.72796,2.28527,2.11464,2.22531,2.11816,2.09921,2.23193,2.29894,2.4149,2.49384,2.59039,
168,168,168,168,168,3.06172,3.0225,1.50175,1.20943,1.9828,2.72926,3.04321,3.60493,3.86287,3.77908,3.53087,3.6552,4.34702,3.84567,3.54498,2.95856,2.89948,2.12566,2.15433,1.72443,1.27689,1.67681,2.06174,1.38888,1.2478,2.0873,2.39948,2.22928,2.06834,1.76499,1.50176,0.824524,-0.409615,-2.90343,-1.291,-0.545418,-0.570541,0.232811,0.403435,0.395081,0.587318,1.37698,1.18299,0.486328,0.273376,-0.0282059,-0.204147,1.21958,2.1693,2.27513,2.35937,2.25662,2.29321,2.44048,2.41888,2.46738,2.47223,2.5754,
168,168,168,168,4.46606,3.29939,2.13536,2.05732,2.13625,3.99648,3.5829,3.81084,3.94267,3.97311,3.72092,3.67769,4.13228,4.03571,3.7963,3.57452,2.59259,2.56923,2.60406,2.70061,2.19004,1.66093,0.641968,0.615082,1.04895,0.735008,0.68959,1.13491,1.87831,1.69004,1.26499,0.577591,0.306877,-1.64463,-1.98105,-1.95019,-1.86507,-1.35318,-0.577614,-0.151237,-3.24163,0.630508,0.945328,0.762344,0.867729,0.761909,0.519852,0.627426,1.29541,2.1292,2.2888,2.42548,2.4978,2.48237,2.39064,2.37081,2.25794,2.35184,2.54189,
168,168,168,3.73501,4.42901,3.04101,2.37302,3.21121,4.01234,3.8911,3.94267,3.81438,3.79057,3.60583,3.61861,3.94796,3.83553,3.83775,3.9396,3.17417,3.08862,2.98501,2.88846,2.90563,2.13315,0.952377,0.360214,-0.0903854,0.0908356,-0.537041,-0.545845,-0.374336,-0.277344,-0.59568,-0.485458,-1.15917,-1.19534,-0.89859,-1.70811,-2.45503,-2.4828,-2.24912,-1.44842,-1.04807,-0.427689,0.421524,0.957245,0.957672,1.08951,1.0463,0.544525,0.543648,0.996025,1.58112,2.13624,2.41932,2.43077,2.46516,2.23413,2.17724,2.03174,2.08025,2.12434,
168,168,168,5.75002,5.63755,4.08157,3.80732,4.18254,3.54896,3.55688,3.12743,3.36464,3.60802,3.86464,3.80864,3.84877,3.78924,3.88007,3.61066,2.99824,2.33862,2.42637,2.60803,2.27338,1.09216,-0.122139,-0.806007,-1.29894,-1.46826,-1.35494,-1.28439,-1.6702,-1.33112,-1.24207,-3.59436,-1.97178,-2.05776,-1.45062,-1.48459,-2.17857,-2.82408,-2.5269,-1.77998,-1.45811,-1.12302,-0.177696,0.34964,0.20282,0.849648,0.653435,0.344795,0.582008,0.474434,0.722237,1.20679,1.94312,2.28483,2.2187,2.1724,2.06745,1.84657,1.82407,1.99868,
168,168,168,6.95283,6.52337,6.03969,5.25308,4.37698,4.09657,4.04718,3.57275,3.77073,3.84215,3.69753,3.80116,3.79849,3.78615,3.82011,3.09171,1.91049,1.69047,2.54983,2.41491,1.5895,0.387566,-1.25397,-1.33774,-1.14815,-1.17637,-1.20589,-1.8007,-3.04894,-4.60053,-4.10582,-2.6962,-2.43562,-2.66579,-1.88316,-1.56393,-1.20988,-1.89772,-2.00265,-1.84083,-1.16181,-1.10317,-0.520721,-0.589508,-0.434296,0.322754,0.284386,0.496025,0.20768,0.421501,0.409615,0.540123,0.657852,1.25971,1.69753,1.95899,1.83775,1.97398,1.76939,1.88624,
168,168,168,6.75134,6.48677,5.56657,4.35141,3.69092,3.64948,3.52513,3.5388,3.68033,3.53175,3.79321,3.98193,4.01366,3.58332,3.43387,2.14417,-1.5948,1.83862,2.78088,2.72134,1.88051,0.279976,-1.14419,-1.19931,-0.366844,-0.945778,-2.34391,-3.39198,-4.30379,-4.81966,-4.75045,-3.26146,-2.95855,-2.62831,-1.97795,-1.99603,-2.10934,-2.40123,-2.63757,-2.36684,-1.84524,-1.35934,-1.26191,-1.50485,-1.02645,-0.813065,-0.24604,-0.295853,-0.0537872,0.117729,-0.620369,-0.512344,-0.64109,-0.358459,0.172844,0.814812,1.04057,1.62567,1.9418,1.8126,
168,5.97311,7.07275,5.82716,5.46031,4.40565,2.91402,3.62478,3.87566,3.87168,3.63404,3.63755,3.46296,3.61905,3.79144,3.83288,3.76762,2.77909,1.95547,1.25706,1.8351,2.63625,1.72398,0.636238,-0.222244,-1.08069,-1.62389,-1.77249,-1.96122,-3.09259,-4.66755,-5.95723,-6.14595,-5.63271,-4.69488,-3.48457,-3.10714,-1.84965,-2.02866,-1.63847,-1.59921,-2.03352,-2.25706,-2.0097,-2.09612,-1.65167,-1.57098,-1.60318,-1.21958,-1.13493,-0.496483,-0.772484,-0.457672,-0.664467,-0.907845,-1.8792,-2.3373,-2.19444,-1.46032,-0.337738,0.275566,1.33289,1.75132,
5.58199,6.62875,7.08949,6.05952,4.85052,3.56746,3.11112,3.35228,1.32894,1.03747,1.47664,3.35273,3.5053,3.61199,3.8395,3.97884,3.44534,1.66977,0.907417,1.06085,1.12302,0.735443,-0.631851,-2.22797,-3.13007,-1.78484,0.0939178,-0.706352,-1.66624,-3.54849,-5.50529,-6.64948,-7.55248,-6.91579,-5.51322,-4.44269,-3.81702,-3.2187,-2.58245,-2.19533,-1.80951,-2.07893,-1.54542,-1.26057,-1.42504,-1.26807,-1.4321,-1.05908,-1.32761,-1.84831,-1.84699,-1.42549,-0.748672,-0.969574,-0.967819,-1.77381,-2.6984,-3.36639,-3.54719,-2.8232,-1.38359,0.0489349,1.0216,
5.63625,5.74074,5.2522,5.38403,3.09039,2.58155,1.66358,2.80997,2.91268,2.05158,2.71516,2.51014,2.90079,2.81789,2.61948,1.55732,0.348763,-0.490295,-2.18387,-1.96605,-1.64375,0.0590897,-0.625648,-0.993378,-1.40432,-0.589058,-0.644615,-0.608482,-2.27073,-3.70811,-6.01101,-7.55864,-8.42019,-7.96207,-6.78528,-5.82055,-4.17504,-4.64991,-4.18475,-3.63625,-2.83157,-2.53616,-2.04145,-2.07099,-1.61861,-1.42902,-1.15697,-1.3307,-1.22751,-1.88052,-1.92637,-2.36861,-2.37389,-1.63493,-1.62522,-1.92637,-2.98457,-3.21605,-3.80511,-3.34171,-2.9052,-1.15652,-0.317459,
3.31879,3.2231,3.49689,3.00132,2.87346,2.61816,2.41888,2.91975,2.73235,2.97971,3.36111,3.33907,2.50176,1.89153,0.788353,0.0908432,-0.739403,-2.08818,-3.18343,-3.14418,-2.50177,-1.89065,-2.12831,-1.9127,-0.988098,-1.01412,-0.504402,-1.29012,-2.5992,-3.65343,-5.83289,-7.7403,-9.04937,-9.09436,-7.92946,-7.2619,-6.63801,-5.80557,-5.58863,-5.2456,-4.3029,-3.35802,-3.17945,-2.72002,-2.61067,-2.16006,-2.17593,-1.9515,-1.52514,-1.70591,-1.69887,-1.74339,-2.81702,-2.66668,-2.66667,-2.70856,-2.44004,-2.91447,-3.17769,-2.99956,-3.16225,-2.54057,-2.45458,
168,3.06306,2.63757,2.58245,2.32187,1.85361,2.65874,3.2544,2.84524,3.18078,3.14243,3.32803,2.6618,1.0635,-0.905647,-2.48456,-4.30424,-5.27602,-5.65168,-5.13536,-4.52248,-3.67944,-3.1164,-1.72971,-1.53307,-0.630066,-0.467361,-1.13448,-2.52382,-3.63714,-5.36244,-7.41094,-8.88316,-9.44489,-10.0353,-8.90079,-8.49603,-7.74294,-7.31084,-7.18253,-6.31747,-5.80424,-4.89066,-4.69666,-3.52558,-2.74339,-2.76147,-2.20592,-2.26896,-2.14992,-2.1455,-2.07143,-1.52073,-2.51454,-2.29894,-2.556,-2.47841,-2.32893,-1.87786,-2.12919,-2.31482,-2.10493,-2.40212,
168,168,4.06835,2.96384,1.78571,0.107574,1.11729,1.75442,2.80158,2.88889,3.06835,3.11331,2.7112,1.50089,0.0436554,-3.33907,-5.82584,-7.2575,-6.84879,-6.20943,-4.52161,-3.52954,-3.15961,-1.71031,-0.528656,-0.19973,-0.118607,-0.838188,-1.98766,-3.62655,-5.11022,-6.21385,-7.51897,-8.30996,-8.42768,-8.58068,-7.80115,-8.43739,-8.0754,-8.19224,-8.03043,-7.43518,-6.95194,-6.34699,-5.50529,-4.27381,-3.46297,-2.68343,-2.21252,-2.11684,-2.64771,-2.68121,-2.37788,-1.68828,-2.03835,-1.78307,-1.88271,-2.14375,-1.67416,-1.30687,-1.12479,-1.47089,-1.18562,
168,168,2.88096,2.15741,1.6067,0.335983,0.815689,1.87477,2.44223,2.68077,2.7672,3.06834,2.66667,0.986778,-1.74294,-3.77248,-5.91491,-6.27689,-6.59216,-5.44885,-3.66842,-2.66668,-2.36156,-1.25838,-0.796738,-0.182976,-0.440025,-1.09788,-1.36684,-2.7716,-3.88007,-5.09039,-6.47133,-6.46738,-6.26014,-6.49337,-6.31967,-7.32319,-7.47443,-7.7866,-7.35098,-7.50352,-6.91402,-6.12653,-5.55379,-4.61156,-3.49868,-3.02337,-2.43034,-2.4493,-2.2068,-1.91535,-1.19533,-1.19356,-0.329369,-0.781738,-0.486778,-0.593048,-0.945328,-0.769844,-0.920181,-0.910477,-0.268074,
168,168,168,2.8104,1.6984,0.296288,0.00704956,2.74295,2.4343,2.43827,2.6693,2.81745,2.65079,1.06393,-0.922844,-3.3792,-4.91358,-5.64638,-4.81217,-4.42592,-3.54408,-2.82318,-1.91535,-0.940033,-0.194,0.0582047,-0.975754,-1.32142,-1.68475,-2.5075,-3.1336,-4.23499,-4.60141,-5.21605,-5.41358,-4.99868,-4.80379,-5.14375,-5.72663,-5.56966,-5.81217,-5.48016,-5.06834,-4.98943,-4.49603,-4.09171,-3.59215,-3.62301,-3.34435,-2.7575,-2.50178,-1.86111,-1.10318,-0.303795,0.0220566,0.196648,0.476631,0.499573,0.0793762,0.0198441,0.0136642,-0.140221,0.0912552,
168,168,3.60582,2.61155,1.55335,-0.00660706,0.81041,2.93387,2.39463,2.36596,2.34348,2.58423,1.61375,1.08951,-1.30819,-3.485,-4.59215,-3.70901,-3.83334,-3.31129,-2.61376,-2.78264,-1.67593,-1.06835,-0.485886,-0.247795,-0.737213,-1.52998,-1.9634,-2.02779,-2.38007,-3.34037,-3.67592,-4.25043,-4.11816,-3.73148,-3.68121,-3.73677,-3.82452,-4.24384,-4.38228,-4.21605,-3.76852,-3.58112,-4.16138,-4.31879,-4.72266,-4.83156,-4.49294,-3.63226,-3.31482,-2.38404,-1.39066,-0.475761,0.0630493,0.514565,0.332886,0.152115,0.0551147,-0.129639,0.194,0.330688,0.392426,
168,168,168,2.03925,1.23943,1.04454,1.60274,2.3082,2.53219,2.08642,2.05247,2.04673,1.96913,0.901672,-0.55336,-2.27909,-2.92548,-2.97266,-3.32938,-2.47311,-1.8523,-1.88493,-1.41181,-1.51764,-2.11288,-1.39506,-1.34215,-1.36112,-1.78748,-1.61243,-2.03439,-2.01146,-3.17945,-3.20943,-3.70678,-3.32761,-3.23501,-3.1292,-3.30997,-3.71957,-3.19401,-3.42284,-3.63889,-3.73323,-3.96296,-5.04984,-5.50573,-6.10847,-5.63536,-5.39462,-4.42284,-3.45679,-2.903,-1.94268,-0.900352,-0.143295,0.192238,0.199738,-0.238968,0.0537872,-0.0987701,0.517632,1.09303,
168,168,168,168,1.6777,1.48193,2.08025,2.9409,2.79981,2.1874,1.83907,2.05423,1.87478,1.60406,0.0493774,-1.25177,-2.51279,-2.61111,-2.5181,-1.83466,-1.98986,-1.42814,-1.68607,-1.91888,-1.94092,-1.85405,-1.60317,-1.53396,-1.14461,-1.59745,-1.20592,-0.905212,-1.94356,-2.57761,-2.65961,-3.36729,-3.38316,-2.89507,-2.66888,-2.66182,-2.95679,-2.84479,-3.43563,-3.78924,-4.78484,-5.81481,-6.29761,-6.26456,-6.0754,-6.06657,-5.85361,-5.01676,-4.21648,-3.55247,-2.57056,-2.16756,-1.34523,-0.64418,-0.181213,-0.0762939,-0.0405655,0.487648,0.94577,
168,168,168,168,2.23281,2.14857,2.60449,2.79939,3.24736,2.06216,1.73632,1.76192,2.02822,1.39991,0.854919,0.840385,-0.338188,-1.41975,-1.54187,-1.73368,-1.57275,-1.27866,-0.694,-1.01189,-1.03527,-0.388008,-1.03175,-0.873459,-0.623894,-0.708115,-1.0388,-1.48943,-2.10185,-2.81481,-3.51984,-3.72574,-3.69621,-3.12521,-3.00793,-2.7403,-2.17107,-2.21649,-2.78615,-3.35715,-4.20016,-4.99692,-6.19136,-6.57364,-6.63492,-5.9127,-5.85538,-5.76279,-5.04102,-4.84215,-3.52116,-3.056,-3.19753,-2.24294,-1.44444,-0.466492,-0.100533,0.214287,0.557762,
168,168,168,168,168,0.94445,2.02205,3.38316,3.63271,2.44003,1.78263,1.71562,1.86993,1.61729,0.925056,0.553352,0.0158768,-0.682098,-0.79718,-1.38316,-0.947525,-1.21561,-0.772476,-0.584648,-0.0388031,0.10804,-0.106712,-0.190033,-0.694443,-0.29541,-1.41843,-2.15608,-2.92902,-3.41314,-3.78746,-3.81306,-3.84084,-2.88667,-2.29894,-2.06348,-1.38228,-1.14684,-1.32804,-2.56614,-3.70107,-5.06216,-6.47354,-7.46782,-7.46693,-7.18607,-7.12302,-6.65211,-6.35008,-5.76676,-4.09347,-3.99647,-3.53175,-2.72664,-1.81614,-0.964287,-0.555557,-0.255737,-0.0798111,
168,168,168,168,168,1.42503,2.38406,3.52688,3.73545,2.8999,1.93784,1.62391,1.47926,1.05201,0.908714,0.0864182,-0.121254,0.0255661,-0.0582047,-0.601852,-0.465607,-0.472664,-0.447098,-0.50441,-0.527779,-0.325836,-0.468689,-0.522491,-1.06481,-2.00661,-2.60891,-3.0582,-3.91006,-3.63888,-3.6971,-3.10803,-2.84612,-1.80909,-0.522911,-0.421967,0.0387955,-0.704597,-1.25838,-1.93343,-3.0022,-4.15255,-5.92195,-6.93385,-7.62389,-8.10625,-8.3911,-7.6962,-5.88757,-4.84038,-5.1799,-3.95768,-3.30071,-2.36729,-1.33025,-0.836418,-0.49427,-0.595673,-0.438713,
168,168,168,168,3.44004,2.06922,3.51102,4.87522,5.08024,3.26234,2.10098,1.77423,1.38491,0.840828,0.512352,0.867279,0.594803,-0.0277634,-0.481491,-0.149902,-0.0127945,-0.426811,-0.65168,-0.678566,-0.280418,0.0612717,-0.171959,-0.728401,-1.23148,-1.63272,-2.79982,-2.93035,-3.43034,-2.60011,-2.16711,-1.66402,-1.20283,-0.722221,0.25486,0.477951,0.215614,0.224869,0.35141,0.177246,-1.11728,-2.37169,-3.91799,-5.33421,-6.20899,-7.11993,-7.62479,-6.12389,-7.22356,-5.94399,-4.33775,-3.54894,-2.75176,-2.21339,-1.27028,-0.480598,-0.620819,-0.634933,-0.323631,
168,168,168,168,2.44269,3.91181,3.59744,4.5732,4.92636,3.51895,2.29145,1.72002,1.57671,0.764557,0.563057,0.452393,0.271599,0.394188,0.566582,0.675926,0.317902,-0.251762,-0.779541,-0.0648041,-0.298058,0.065239,0.454155,0.621681,-0.168434,-1.35142,-1.47047,-1.58907,-1.45414,-1.27778,-1.03308,-0.128311,0.321869,0.263222,-0.410065,-0.869926,-0.478828,-0.0154495,1.2985,1.66358,0.806,-0.817467,-2.97399,-4.50574,-5.48148,-6.17461,-5.29762,-5.45988,-6.40256,-5.24251,-4.3007,-3.66666,-3.03262,-2.19312,-1.38007,-0.748245,-0.502655,-0.463394,-0.423729,
168,168,168,168,168,168,2.7791,3.71603,4.1089,3.22751,2.19974,1.77249,1.9127,1.87257,1.10054,1.46958,1.57144,1.79762,1.55424,1.71781,1.23943,0.8545,0.623016,1.26234,0.958984,0.946213,0.499565,0.0599594,0.112442,-0.308624,-0.674606,-1.34877,-0.904762,-0.80864,-0.0617142,-0.314812,0.580696,0.164467,-0.780861,-1.23942,-1.27381,-0.906082,0.290993,1.50616,1.17107,-0.0476303,-1.63403,-3.35406,-4.41712,-4.52647,-5.70724,-5.69402,-5.14375,-4.0732,-3.74779,-3.36507,-2.94753,-2.34698,-1.28307,-0.564384,-0.14109,0.24868,0.336876,
168,168,168,168,168,168,168,3.67329,3.3038,2.5485,1.78967,1.7425,1.85185,2.43387,2.91578,2.76102,2.58244,2.54497,3.31217,3.40078,3.13712,3.01411,3.03968,3.00971,2.45151,1.48765,0.389786,-0.128754,-0.503532,-0.132713,0.0343933,0.786148,0.14064,-0.337303,-0.547188,-0.324509,-0.523796,-0.563934,-1.34172,-1.97046,-1.9418,-0.428131,0.64505,1.12963,1.49734,1.0269,-0.194458,-1.83642,-4.67239,-6.28705,-6.10009,-5.76147,-5.02028,-4.09348,-3.474,-3.05334,-2.47487,-1.31438,-0.243828,0.164024,0.469139,0.568794,0.84127,
168,168,168,168,168,3.42414,4.12917,3.58157,2.3201,1.82185,1.63535,1.91668,2.5044,3.21385,2.71826,0.523369,1.62212,3.04762,2.86641,3.17107,3.18474,3.12522,2.84921,2.30512,168,1.83862,1.73722,0.665329,1.2553,0.749115,1.13491,2.67548,1.38448,-0.370369,-0.367287,0.667107,-0.162704,-0.460312,-0.886238,-1.45901,-0.827164,0.455025,2.01234,1.90697,2.31172,1.96516,0.972221,-1.82848,-4.40873,-5.58112,-5.49251,-5.97884,-5.23325,-4.21693,-3.91095,-2.87213,-2.44665,-1.12125,0.249107,0.764984,0.730164,1.2381,0.853615,
